IdProducto	IdFechaOrden	IdFechaProducción	IdFechaEntrega	IdCliente	IdPromoción	IdMoneda	IdTerritorio	IdOrden	NumLineaOrden	NumRevisión	Cantidad	Precio	ImporteExtendido	DescuentoUnitario	Descuento	Coste	CosteTotal	Ventas	IVA	Portes	IdSeguimiento	PONumCliente	FechaOrden	FechaProducción	FechaEntrega	Categoría	Subcategoría	Producto	Nombres	Apellidos	Género	EstadoCivil	Ciudad	País
217	20130416	20130428	20130423	22886	1	100	4	SO56330	2	1	1	34,99	34,99	0	0	13,0863	13,0863	34,99	2,7992	0,8748	NULL	NULL	2013-04-16 00:00:00.000	2013-04-28 00:00:00.000	2013-04-23 00:00:00.000	Accesorio	Casco	Casco deportivo: 100, negro	Andrea	King	F	S	Grossmont	United States
467	20130416	20130428	20130423	22886	1	100	4	SO56330	3	1	1	24,49	24,49	0	0	9,1593	9,1593	24,49	1,9592	0,6123	NULL	NULL	2013-04-16 00:00:00.000	2013-04-28 00:00:00.000	2013-04-23 00:00:00.000	Prenda	Guantes		Andrea	King	F	S	Grossmont	United States
390	20130416	20130428	20130423	20163	1	100	8	SO56331	1	1	1	1120,49	1120,49	0	0	713,0798	713,0798	1120,49	89,6392	28,0123	NULL	NULL	2013-04-16 00:00:00.000	2013-04-28 00:00:00.000	2013-04-23 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 550 para mujer, amarilla, 48	Krystal	Zhang	F	M	Frankfurt am Main	Germany
388	20130417	20130429	20130424	24908	1	6	9	SO56332	1	1	1	1120,49	1120,49	0	0	713,0798	713,0798	1120,49	89,6392	28,0123	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 550 para mujer, amarilla, 44	Marc	Blanco	M	S	Caloundra	Australia
217	20130417	20130429	20130424	24908	1	6	9	SO56332	2	1	1	34,99	34,99	0	0	13,0863	13,0863	34,99	2,7992	0,8748	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Accesorio	Casco	Casco deportivo: 100, negro	Marc	Blanco	M	S	Caloundra	Australia
386	20130417	20130429	20130424	23542	1	6	9	SO56333	1	1	1	1120,49	1120,49	0	0	713,0798	713,0798	1120,49	89,6392	28,0123	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 550 para mujer, amarilla, 42	Justin	Martin	M	S	Geelong	Australia
214	20130417	20130429	20130424	23542	1	6	9	SO56333	2	1	1	34,99	34,99	0	0	13,0863	13,0863	34,99	2,7992	0,8748	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Accesorio	Casco	Casco deportivo: 100, rojo	Justin	Martin	M	S	Geelong	Australia
355	20130417	20130429	20130424	12657	1	100	8	SO56334	1	1	1	2319,99	2319,99	0	0	1265,6195	1265,6195	2319,99	185,5992	57,9998	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Bicicleta	Bicicleta de montaña	Montaña: 200, plateada, 42	Audrey	Blanco	F	M	Grevenbroich	Germany
485	20130417	20130429	20130424	12657	1	100	8	SO56334	2	1	1	21,98	21,98	0	0	8,2205	8,2205	21,98	1,7584	0,5495	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Accesorio	Guardabarros	Conjunto de guardabarros: montaña	Audrey	Blanco	F	M	Grevenbroich	Germany
359	20130417	20130429	20130424	12330	1	100	8	SO56335	1	1	1	2294,99	2294,99	0	0	1251,9813	1251,9813	2294,99	183,5992	57,3748	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Bicicleta	Bicicleta de montaña	Montaña: 200, negra, 38	Preston	Raman	M	M	Essen	Germany
477	20130417	20130429	20130424	12330	1	100	8	SO56335	2	1	1	4,99	4,99	0	0	1,8663	1,8663	4,99	0,3992	0,1248	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Accesorio	Portabotellas y botella		Preston	Raman	M	M	Essen	Germany
478	20130417	20130429	20130424	12330	1	100	8	SO56335	3	1	1	9,99	9,99	0	0	3,7363	3,7363	9,99	0,7992	0,2498	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Accesorio	Portabotellas y botella	Portabotellas de montaña	Preston	Raman	M	M	Essen	Germany
463	20130417	20130429	20130424	12330	1	100	8	SO56335	4	1	1	24,49	24,49	0	0	9,1593	9,1593	24,49	1,9592	0,6123	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Prenda	Guantes		Preston	Raman	M	M	Essen	Germany
359	20130417	20130429	20130424	11612	1	98	10	SO56336	1	1	1	2294,99	2294,99	0	0	1251,9813	1251,9813	2294,99	183,5992	57,3748	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Bicicleta	Bicicleta de montaña	Montaña: 200, negra, 38	Keith	Andersen	M	S	Berkshire	United Kingdom
485	20130417	20130429	20130424	11612	1	98	10	SO56336	2	1	1	21,98	21,98	0	0	8,2205	8,2205	21,98	1,7584	0,5495	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Accesorio	Guardabarros	Conjunto de guardabarros: montaña	Keith	Andersen	M	S	Berkshire	United Kingdom
478	20130417	20130429	20130424	11612	1	98	10	SO56336	3	1	1	9,99	9,99	0	0	3,7363	3,7363	9,99	0,7992	0,2498	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Accesorio	Portabotellas y botella	Portabotellas de montaña	Keith	Andersen	M	S	Berkshire	United Kingdom
355	20130417	20130429	20130424	13686	1	100	8	SO56337	1	1	1	2319,99	2319,99	0	0	1265,6195	1265,6195	2319,99	185,5992	57,9998	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Bicicleta	Bicicleta de montaña	Montaña: 200, plateada, 42	Peter	Jai	M	M	Dresden	Germany
487	20130417	20130429	20130424	13686	1	100	8	SO56337	2	1	1	54,99	54,99	0	0	20,5663	20,5663	54,99	4,3992	1,3748	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Accesorio	Sistema de hidratación		Peter	Jai	M	M	Dresden	Germany
577	20130417	20130429	20130424	12005	1	6	9	SO56338	1	1	1	1214,85	1214,85	0	0	755,1508	755,1508	1214,85	97,188	30,3713	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Bicicleta	Bicicleta de paseo	Paseo: 2000, azul, 46	Gilbert	Shen	M	M	Hawthorne	Australia
539	20130417	20130429	20130424	15128	1	6	9	SO56339	1	1	1	24,99	24,99	0	0	9,3463	9,3463	24,99	1,9992	0,6248	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Accesorio	Cubierta y cámara	Cubierta de carretera GM	Angelica	Barnes	F	S	Rockhampton	Australia
480	20130417	20130429	20130424	15128	1	6	9	SO56339	2	1	1	2,29	2,29	0	0	0,8565	0,8565	2,29	0,1832	0,0573	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Accesorio	Cubierta y cámara		Angelica	Barnes	F	S	Rockhampton	Australia
536	20130417	20130429	20130424	17057	1	6	9	SO56340	1	1	1	29,99	29,99	0	0	11,2163	11,2163	29,99	2,3992	0,7498	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Accesorio	Cubierta y cámara	Cubierta de montaña GM	Tasha	Raji	F	M	Malabar	Australia
480	20130417	20130429	20130424	17057	2	6	9	SO56340	2	1	1	2,29	2,29	0	0	0,8565	0,8565	2,29	0,1832	0,0573	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Accesorio	Cubierta y cámara		Tasha	Raji	F	M	Malabar	Australia
477	20130417	20130429	20130424	20417	1	6	9	SO56341	1	1	1	4,99	4,99	0	0	1,8663	1,8663	4,99	0,3992	0,1248	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Accesorio	Portabotellas y botella		Bruce	Vazquez	M	M	South Melbourne	Australia
490	20130417	20130429	20130424	20417	1	6	9	SO56341	2	1	1	53,99	53,99	0	0	41,5723	41,5723	53,99	4,3192	1,3498	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Prenda	Jersey	Jersey clásico de manga corta, G	Bruce	Vazquez	M	M	South Melbourne	Australia
225	20130417	20130429	20130424	20417	1	6	9	SO56341	3	1	1	8,99	8,99	0	0	6,9223	6,9223	8,99	0,7192	0,2248	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Prenda	Gorra		Bruce	Vazquez	M	M	South Melbourne	Australia
530	20130417	20130429	20130424	23997	1	6	9	SO56342	1	1	1	4,99	4,99	0	0	1,8663	1,8663	4,99	0,3992	0,1248	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Accesorio	Cubierta y cámara	Cubierta para cámara de paseo	Kristopher	Srini	M	M	Findon	Australia
217	20130417	20130429	20130424	23997	1	6	9	SO56342	2	1	1	34,99	34,99	0	0	13,0863	13,0863	34,99	2,7992	0,8748	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Accesorio	Casco	Casco deportivo: 100, negro	Kristopher	Srini	M	M	Findon	Australia
583	20130417	20130429	20130424	20851	1	98	10	SO56343	1	1	1	1700,99	1700,99	0	0	1082,51	1082,51	1700,99	136,0792	42,5248	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 350 para mujer, amarilla, 48	Frank	Sanz	M	S	Leeds	United Kingdom
222	20130417	20130429	20130424	20851	1	98	10	SO56343	2	1	1	34,99	34,99	0	0	13,0863	13,0863	34,99	2,7992	0,8748	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Accesorio	Casco	Casco deportivo: 100, azul	Frank	Sanz	M	S	Leeds	United Kingdom
580	20130417	20130429	20130424	20856	1	98	10	SO56344	1	1	1	1700,99	1700,99	0	0	1082,51	1082,51	1700,99	136,0792	42,5248	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 350 para mujer, amarilla, 40	Tiffany	Hu	F	S	Leeds	United Kingdom
528	20130417	20130429	20130424	11123	1	6	9	SO56345	1	1	1	4,99	4,99	0	0	1,8663	1,8663	4,99	0,3992	0,1248	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Accesorio	Cubierta y cámara	Cubierta para cámara de montaña	Philip	Alvarez	M	M	Sunbury	Australia
535	20130417	20130429	20130424	11123	1	6	9	SO56345	2	1	1	24,99	24,99	0	0	9,3463	9,3463	24,99	1,9992	0,6248	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Accesorio	Cubierta y cámara	Cubierta de montaña GB	Philip	Alvarez	M	M	Sunbury	Australia
484	20130417	20130429	20130424	11123	1	6	9	SO56345	3	1	1	7,95	7,95	0	0	2,9733	2,9733	7,95	0,636	0,1988	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Accesorio	Limpiador	Lavado de bicicletas: disolvente	Philip	Alvarez	M	M	Sunbury	Australia
536	20130417	20130429	20130424	23469	1	100	4	SO56346	1	1	1	29,99	29,99	0	0	11,2163	11,2163	29,99	2,3992	0,7498	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Accesorio	Cubierta y cámara	Cubierta de montaña GM	Christina	Gray	F	S	Grossmont	United States
540	20130417	20130429	20130424	14566	1	19	6	SO56347	1	1	1	32,60	32,60	0	0	12,1924	12,1924	32,60	2,608	0,815	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Accesorio	Cubierta y cámara	Cubierta de carretera GA	Kaylee	Mitchell	F	M	Haney	Canada
529	20130417	20130429	20130424	14566	1	19	6	SO56347	2	1	1	3,99	3,99	0	0	1,4923	1,4923	3,99	0,3192	0,0998	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Accesorio	Cubierta y cámara	Cubierta para cámara de carretera	Kaylee	Mitchell	F	M	Haney	Canada
486	20130417	20130429	20130424	14566	1	19	6	SO56347	3	1	1	159,00	159,00	0	0	59,466	59,466	159,00	12,72	3,975	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Accesorio	Soporte para bicicletas	Soporte multiusos para bicicletas	Kaylee	Mitchell	F	M	Haney	Canada
540	20130417	20130429	20130424	25023	1	100	4	SO56348	1	1	1	32,60	32,60	0	0	12,1924	12,1924	32,60	2,608	0,815	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Accesorio	Cubierta y cámara	Cubierta de carretera GA	Carolyn	Sanz	F	S	Burbank	United States
529	20130417	20130429	20130424	25023	1	100	4	SO56348	2	1	1	3,99	3,99	0	0	1,4923	1,4923	3,99	0,3192	0,0998	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Accesorio	Cubierta y cámara	Cubierta para cámara de carretera	Carolyn	Sanz	F	S	Burbank	United States
480	20130417	20130429	20130424	25023	1	100	4	SO56348	3	1	1	2,29	2,29	0	0	0,8565	0,8565	2,29	0,1832	0,0573	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Accesorio	Cubierta y cámara		Carolyn	Sanz	F	S	Burbank	United States
478	20130417	20130429	20130424	13732	1	19	6	SO56349	1	1	1	9,99	9,99	0	0	3,7363	3,7363	9,99	0,7992	0,2498	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Accesorio	Portabotellas y botella	Portabotellas de montaña	Julian	Isla	F	S	N. Vancouver	Canada
477	20130417	20130429	20130424	13732	1	19	6	SO56349	2	1	1	4,99	4,99	0	0	1,8663	1,8663	4,99	0,3992	0,1248	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Accesorio	Portabotellas y botella		Julian	Isla	F	S	N. Vancouver	Canada
488	20130417	20130429	20130424	13732	1	19	6	SO56349	3	1	1	53,99	53,99	0	0	41,5723	41,5723	53,99	4,3192	1,3498	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Prenda	Jersey	Jersey clásico de manga corta, P	Julian	Isla	F	S	N. Vancouver	Canada
536	20130417	20130429	20130424	22138	1	100	4	SO56350	1	1	1	29,99	29,99	0	0	11,2163	11,2163	29,99	2,3992	0,7498	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Accesorio	Cubierta y cámara	Cubierta de montaña GM	Alexandra	Brooks	F	M	Chula Vista	United States
528	20130417	20130429	20130424	22138	1	100	4	SO56350	2	1	1	4,99	4,99	0	0	1,8663	1,8663	4,99	0,3992	0,1248	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Accesorio	Cubierta y cámara	Cubierta para cámara de montaña	Alexandra	Brooks	F	M	Chula Vista	United States
480	20130417	20130429	20130424	22138	1	100	4	SO56350	3	1	1	2,29	2,29	0	0	0,8565	0,8565	2,29	0,1832	0,0573	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Accesorio	Cubierta y cámara		Alexandra	Brooks	F	M	Chula Vista	United States
478	20130417	20130429	20130424	21616	1	100	1	SO56351	1	1	1	9,99	9,99	0	0	3,7363	3,7363	9,99	0,7992	0,2498	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Accesorio	Portabotellas y botella	Portabotellas de montaña	Carson	Wood	M	M	Burien	United States
477	20130417	20130429	20130424	21616	1	100	1	SO56351	2	1	1	4,99	4,99	0	0	1,8663	1,8663	4,99	0,3992	0,1248	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Accesorio	Portabotellas y botella		Carson	Wood	M	M	Burien	United States
488	20130417	20130429	20130424	21616	1	100	1	SO56351	3	1	1	53,99	53,99	0	0	41,5723	41,5723	53,99	4,3192	1,3498	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Prenda	Jersey	Jersey clásico de manga corta, P	Carson	Wood	M	M	Burien	United States
478	20130417	20130429	20130424	20503	1	100	4	SO56352	1	1	1	9,99	9,99	0	0	3,7363	3,7363	9,99	0,7992	0,2498	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Accesorio	Portabotellas y botella	Portabotellas de montaña	Tony	Jai	M	M	Burbank	United States
477	20130417	20130429	20130424	20503	1	100	4	SO56352	2	1	1	4,99	4,99	0	0	1,8663	1,8663	4,99	0,3992	0,1248	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Accesorio	Portabotellas y botella		Tony	Jai	M	M	Burbank	United States
477	20130417	20130429	20130424	27243	1	19	6	SO56353	1	1	1	4,99	4,99	0	0	1,8663	1,8663	4,99	0,3992	0,1248	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Accesorio	Portabotellas y botella		Mariah	Bailey	F	S	Vancouver	Canada
228	20130417	20130429	20130424	27243	1	19	6	SO56353	2	1	1	49,99	49,99	0	0	38,4923	38,4923	49,99	3,9992	1,2498	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Prenda	Jersey	Jersey con logotipo de manga larga, P	Mariah	Bailey	F	S	Vancouver	Canada
528	20130417	20130429	20130424	15344	1	100	4	SO56354	1	1	1	4,99	4,99	0	0	1,8663	1,8663	4,99	0,3992	0,1248	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Accesorio	Cubierta y cámara	Cubierta para cámara de montaña	Luke	Russell	M	M	Palo Alto	United States
528	20130417	20130429	20130424	14475	1	100	1	SO56355	1	1	1	4,99	4,99	0	0	1,8663	1,8663	4,99	0,3992	0,1248	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Accesorio	Cubierta y cámara	Cubierta para cámara de montaña	Isabella	Perry	F	M	Seattle	United States
480	20130417	20130429	20130424	14475	2	100	1	SO56355	2	1	1	2,29	2,29	0	0	0,8565	0,8565	2,29	0,1832	0,0573	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Accesorio	Cubierta y cámara		Isabella	Perry	F	M	Seattle	United States
528	20130417	20130429	20130424	18179	1	100	7	SO56356	1	1	1	4,99	4,99	0	0	1,8663	1,8663	4,99	0,3992	0,1248	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Accesorio	Cubierta y cámara	Cubierta para cámara de montaña	Chelsea	McDonald	F	S	Paris	France
539	20130417	20130429	20130424	16255	1	100	7	SO56357	1	1	1	24,99	24,99	0	0	9,3463	9,3463	24,99	1,9992	0,6248	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Accesorio	Cubierta y cámara	Cubierta de carretera GM	Taylor	Russell	F	S	Tremblay-en-France	France
529	20130417	20130429	20130424	16255	1	100	7	SO56357	2	1	1	3,99	3,99	0	0	1,4923	1,4923	3,99	0,3192	0,0998	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Accesorio	Cubierta y cámara	Cubierta para cámara de carretera	Taylor	Russell	F	S	Tremblay-en-France	France
486	20130417	20130429	20130424	16255	1	100	7	SO56357	3	1	1	159,00	159,00	0	0	59,466	59,466	159,00	12,72	3,975	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Accesorio	Soporte para bicicletas	Soporte multiusos para bicicletas	Taylor	Russell	F	S	Tremblay-en-France	France
540	20130417	20130429	20130424	13496	1	100	7	SO56358	1	1	1	32,60	32,60	0	0	12,1924	12,1924	32,60	2,608	0,815	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Accesorio	Cubierta y cámara	Cubierta de carretera GA	Lucas	Morris	M	M	Drancy	France
529	20130417	20130429	20130424	13496	1	100	7	SO56358	2	1	1	3,99	3,99	0	0	1,4923	1,4923	3,99	0,3192	0,0998	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Accesorio	Cubierta y cámara	Cubierta para cámara de carretera	Lucas	Morris	M	M	Drancy	France
535	20130417	20130429	20130424	20570	1	98	10	SO56359	1	1	1	24,99	24,99	0	0	9,3463	9,3463	24,99	1,9992	0,6248	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Accesorio	Cubierta y cámara	Cubierta de montaña GB	George	Martinez	M	M	London	United Kingdom
528	20130417	20130429	20130424	20570	1	98	10	SO56359	2	1	1	4,99	4,99	0	0	1,8663	1,8663	4,99	0,3992	0,1248	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Accesorio	Cubierta y cámara	Cubierta para cámara de montaña	George	Martinez	M	M	London	United Kingdom
214	20130417	20130429	20130424	20570	1	98	10	SO56359	3	1	1	34,99	34,99	0	0	13,0863	13,0863	34,99	2,7992	0,8748	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Accesorio	Casco	Casco deportivo: 100, rojo	George	Martinez	M	M	London	United Kingdom
234	20130417	20130429	20130424	20570	1	98	10	SO56359	4	1	1	49,99	49,99	0	0	38,4923	38,4923	49,99	3,9992	1,2498	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Prenda	Jersey	Jersey con logotipo de manga larga, G	George	Martinez	M	M	London	United Kingdom
536	20130417	20130429	20130424	19388	1	100	8	SO56360	1	1	1	29,99	29,99	0	0	11,2163	11,2163	29,99	2,3992	0,7498	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Accesorio	Cubierta y cámara	Cubierta de montaña GM	Alberto	Martin	M	S	Mühlheim	Germany
528	20130417	20130429	20130424	19388	1	100	8	SO56360	2	1	1	4,99	4,99	0	0	1,8663	1,8663	4,99	0,3992	0,1248	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Accesorio	Cubierta y cámara	Cubierta para cámara de montaña	Alberto	Martin	M	S	Mühlheim	Germany
480	20130417	20130429	20130424	19388	1	100	8	SO56360	3	1	1	2,29	2,29	0	0	0,8565	0,8565	2,29	0,1832	0,0573	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Accesorio	Cubierta y cámara		Alberto	Martin	M	S	Mühlheim	Germany
484	20130417	20130429	20130424	19388	1	100	8	SO56360	4	1	1	7,95	7,95	0	0	2,9733	2,9733	7,95	0,636	0,1988	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Accesorio	Limpiador	Lavado de bicicletas: disolvente	Alberto	Martin	M	S	Mühlheim	Germany
528	20130417	20130429	20130424	15418	1	19	6	SO56361	1	1	1	4,99	4,99	0	0	1,8663	1,8663	4,99	0,3992	0,1248	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Accesorio	Cubierta y cámara	Cubierta para cámara de montaña	Angel	Kelly	M	S	Port Hammond	Canada
537	20130417	20130429	20130424	15418	1	19	6	SO56361	2	1	1	35,00	35,00	0	0	13,09	13,09	35,00	2,80	0,875	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Accesorio	Cubierta y cámara	Cubierta de montaña GA	Angel	Kelly	M	S	Port Hammond	Canada
480	20130417	20130429	20130424	15418	1	19	6	SO56361	3	1	1	2,29	2,29	0	0	0,8565	0,8565	2,29	0,1832	0,0573	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Accesorio	Cubierta y cámara		Angel	Kelly	M	S	Port Hammond	Canada
591	20130417	20130429	20130424	19127	1	100	1	SO56362	1	1	1	564,99	564,99	0	0	308,2179	308,2179	564,99	45,1992	14,1248	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Bicicleta	Bicicleta de montaña	Montaña: 500, plateada, 40	Alexa	Sanchez	F	S	Woodburn	United States
478	20130417	20130429	20130424	19127	1	100	1	SO56362	2	1	1	9,99	9,99	0	0	3,7363	3,7363	9,99	0,7992	0,2498	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Accesorio	Portabotellas y botella	Portabotellas de montaña	Alexa	Sanchez	F	S	Woodburn	United States
477	20130417	20130429	20130424	19127	1	100	1	SO56362	3	1	1	4,99	4,99	0	0	1,8663	1,8663	4,99	0,3992	0,1248	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Accesorio	Portabotellas y botella		Alexa	Sanchez	F	S	Woodburn	United States
589	20130417	20130429	20130424	14089	1	100	4	SO56363	1	1	1	769,49	769,49	0	0	419,7784	419,7784	769,49	61,5592	19,2373	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Bicicleta	Bicicleta de montaña	Montaña: 400 para mujer, plateada, 42	Kaitlyn	Gray	F	S	El Cajon	United States
475	20130417	20130429	20130424	14089	1	100	4	SO56363	2	1	1	69,99	69,99	0	0	26,1763	26,1763	69,99	5,5992	1,7498	NULL	NULL	2013-04-17 00:00:00.000	2013-04-29 00:00:00.000	2013-04-24 00:00:00.000	Prenda	Pantalones cortos		Kaitlyn	Gray	F	S	El Cajon	United States
